movie_id,title,release_date,video_release,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,tmdb_id,poster_path,overview,vote_average,clean_title
1421,My Crazy Life (Mi vida loca) (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Mi%20vida%20loca%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32325.0,/gtKIaHUqkNqdgVnMFosyVJXvKMC.jpg,"Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named Ernesto, the two become bitter enemies. While their dispute escalates towards violence, the violence of the world around them soon also impacts their lives.",6.6,My Crazy Life
1422,Suture (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Suture%20(1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,87078.0,/8lbOpuNaJBNT1gXbIDDyYnDIYut.jpg,"Brothers Vincent and Clay meet up for the first time after their father's funeral and remark on how similar they look. But unknown to Clay, Vince is actually plotting to kill him with a car bomb and pass the corpse off as his own, planning to start a new life elsewhere with his father's inheritance. But Clay survives the blast and has his face, memory and identity restored in hospital... but are they the right ones?",6.4,Suture
1423,"Walking Dead, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Walking%20Dead,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,115128.0,/6cdDRd3TAUnYi6NBrIFZUtXB1NW.jpg,"Brought back to life by his grandson, a diabolical scientist with an unquenchable thirst for blood goes on a rampage.  A revision of the Mexican horror film LA MARCA DEL MUERTE, considerably edited and with 20 minutes of new American-made footage.",3.2,"Walking Dead, The"
1424,I Like It Like That (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,48992.0,/aCxh21UPLHi7Pxm9ykH1GNx39OW.jpg,"After her husband is arrested for looting, Lisette struggles for independence while dealing with her transgender sibling, her critical mother-in-law and assorted neighborhood eccentrics.",6.175,I Like It Like That
1425,I'll Do Anything (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,106143.0,/q7CFDCUNfuOxZssINLGkPE9m2l1.jpg,"Matt Hobbs is a talented but unsuccessful actor. When estranged (and strange) ex-wife Beth dumps their daughter Jeannie on Matt, father and daughter have a lot of adjusting to do. His budding relationship with attractive production assistant Cathy Breslow is made complicated, while the precocious child is overly accustomed to getting her own way. Matt eventually faces the choice of family vs career in a particularly difficult way.",5.5,I'll Do Anything
1426,Grace of My Heart (1996),13-Sep-1996,,http://us.imdb.com/M/title-exact?Grace%20of%20My%20Heart%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58985.0,/fkgVjmbN9VdBxguNi6tz6lb3sDu.jpg,"Philadelphia teenager Edna Buxton wins a talent contest during the early rock 'n' roll era, changes her name to Denise Waverly and moves to New York City to make it big. Though she flops as a recording artist, fast-talking record producer Joel Millner recognizes her songwriting talent and teams her with struggling songsmith Howard Caszatt.",6.025,Grace of My Heart
1427,Drunks (1995),01-Nov-1996,,http://us.imdb.com/M/title-exact?Drunks%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116844.0,/lY5E0rjsgzlxUyMtUZRlzwHqLTA.jpg,"At the beginning of a nightly Alcoholics Anonymous meeting, Jim seems particularly troubled. His sponsor encourages him to talk that night, the first time in seven months, so he does - and leaves the meeting right after. As Jim wanders the night, searching for some solace in his old stomping grounds, bars and parks where he bought drugs, the meeting goes on, and we hear the stories of survivors and addicts - some, like Louis, who claim to have wandered in looking for choir practice, who don't call themselves alcoholic, and others, like Joseph, whose drinking almost caused the death of his child - as they talk about their lives at the meeting",2.875,Drunks
1428,SubUrbia (1997),07-Feb-1997,,http://us.imdb.com/M/title-exact?SubUrbia%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28054.0,/vydIE7nizxO04ER9EcDdbdaHh8c.jpg,"When household tensions and a sense of worthlessness overcome Evan, he finds escape when he clings with the orphans of a throw-away society. The runaways hold on to each other like a family until a tragedy tears them apart.",6.67,SubUrbia
1429,Sliding Doors (1998),01-Jan-1998,,http://us.imdb.com/Title?Sliding+Doors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10215.0,/s8VOVTywXZIIHqdEjkCZziH0ebq.jpg,"London publicist Helen, effortlessly slides between parallel storylines that show what happens when she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",6.565,Sliding Doors
1430,Ill Gotten Gains (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102406.0,/r4irj0Pv1qhXPsda5NQy8btUhy5.jpg,"WEST AFRICA 1869 - Slave trade is illegal. There is a revolt on a slave ship - twenty four men fight for their lives. Out-gunned, the revolt fails but a second uprising is planned.",2.0,Ill Gotten Gains
1431,Legal Deceit (1997),01-Jan-1997,,http://us.imdb.com/Title?Legal+Deceit+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,531591.0,/mKkdUjmOINrYw7pC02frBQOvOXS.jpg,"Sydney Banks learns the hard way that being driven and educated is not the path to success;under the wing of Todd Hunter (Morgan) her career takes off. Sydney then gets pulled into corporate blackmail and murder, but with the help of boyfriend Derek (Morris), she begins her own deception.",4.3,Legal Deceit
1432,"Mighty, The (1998)",09-Oct-1998,,"http://us.imdb.com/Title?Mighty,+The+(1998)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1075029.0,/mXwuUFKD9TB3hjPwKcsgEAANDnn.jpg,A spin-off detailing the past of the MIGHTY WARRIORS gang.,6.0,"Mighty, The"
1433,Men of Means (1998),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119655,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,216794.0,/65oIKNKO9c1qxDKHmjmmwnWpObu.jpg,"In a world where two men in close proximity will eventually draw guns, Rico ""BULLET"" Burke finds himself at a crossroads. Having long ago ruined his brilliant collegiate football career through his own folly, Rico must now decide whether to continue in complacent servitude as the collection muscle for a vicious Brooklyn mobster, or to put behind him the vagaries of his youth and look for that window of opportunity that will provide a better life for him and his wholly dependant brother Joey.",0.0,Men of Means
1434,Shooting Fish (1997),16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25719.0,/mGmKLFKD5FREXqIpxntNQic61vZ.jpg,Two con artists hire an unwitting medical-school student as a secretary for their latest scam.,6.294,Shooting Fish
1435,"Steal Big, Steal Little (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Steal%20Big,%20Steal%20Little%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78406.0,/83TvBaWt8wZHUZo8MKwE2cLRBiT.jpg,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",4.3,"Steal Big, Steal Little"
1436,Mr. Jones (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Mr.%20Jones%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,509598.0,/vpCKOsAmKLD67mwugN6hrPvdPZl.jpg,"In 1933, Welsh journalist Gareth Jones travels to Ukraine, where he experiences the horrors of a famine. Everywhere he goes he meets henchmen of the Soviet secret service who are determined to prevent news about the catastrophe from getting out. Stalin’s forced collectivisation of agriculture has resulted in misery and ruin—the policy is tantamount to mass murder.",6.754,Mr. Jones
1437,House Party 3 (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?House%20Party%203%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16097.0,/jLUgvHO3vVLkzKs3OcYksGPbLnA.jpg,"Hip Hop duo Kid & Play return in the second follow-up to their 1990 screen debut House Party. Kid (Christopher ""Kid"" Reid) is taking the plunge and marrying his girlfriend Veda (Angela Means), while his friend Play (Christopher Martin) is dipping his toes into the music business, managing a roughneck female rap act called Sex as a Weapon. Play books the ladies for a concert with heavy-hitting pr",5.1,House Party 3
1438,Panther (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Panther%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41478.0,/gxGOkt6WBhSIdZiQqyVEccRURVv.jpg,"In this sprawling, fictionalized history of the Black Panthers, 1960s Oakland becomes a war zone as the Panthers battle for the right to exist.",6.2,Panther
1439,Jason's Lyric (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Jason's%20Lyric%20(1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22067.0,/y3ZZJFdTYd4SezXv1gjRv19Jy32.jpg,The story of a young man who must confront his own fears about love as well as his relationships with family and friends.,6.745,Jason's Lyric
1440,Above the Rim (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Above%20the%20Rim%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19092.0,/q7CCx8aj8uME1fBa4KzTMdeWxXu.jpg,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",6.971,Above the Rim
1441,Moonlight and Valentino (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Moonlight%20and%20Valentino%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,68274.0,/rKJ1DwaH8pM3qDNxKFxvsQEg6wE.jpg,A young widow still grieving over the death of her husband finds herself being comforted by a local housepainter.,5.5,Moonlight and Valentino
1442,"Scarlet Letter, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56485.0,/kKX61echirKRwARuxp6HcAeTMq9.jpg,A cop's desire for love gets in the way of his job and his professional life. Secret love affairs begin to dangerously collide as he gets assigned to a new homicide case.,6.356,"Scarlet Letter, The"
1443,8 Seconds (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?8%20Seconds%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,348750.0,/vBihBbfxwozeD1sEz7O5aBFmmA1.jpg,"Esra leads two parallel lives. In her daily life the vivacious and spirited Esra adores her family but feels caged in her relationships. In her dream life, she yearns to discover the identity of the man who visits her dreams. While in waking life she struggles in vain, in her dream life she evolves in secret. But what if waking and dreaming were never separate and the real secret is shored by all?",6.1,8 Seconds
1444,That Darn Cat! (1965),01-Jan-1965,,http://us.imdb.com/Title?That+Darn+Cat%21+(1965),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20723.0,/by92HEWg2d4WrkgbUIPEA0ufsHI.jpg,"A young woman suspects foul play when her cat comes home wearing a wristwatch. Convincing the FBI, though, and catching the bad guys is tougher than she imagined.",6.6,That Darn Cat!
1445,Ladybird Ladybird (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Ladybird%20Ladybird%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49980.0,/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg,"Maggie has had four children, by four different fathers, removed by social services because of a previous violent relationship. When she meets Jorge, a gentle Latin American refugee, she gradually sees her chance for happiness, but her history still haunts her.",7.203,Ladybird Ladybird
1446,"Bye Bye, Love (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Bye%20Bye,%20Love%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,524743.0,/h9Kf0YfJdolWdT120k9jGLbSsG9.jpg,"The monologue of a grown-up woman, whose husband is leaving her for his young mistress.  The viewer does not know until the final frames whether the heroine is actually speaking with her husband or simply rehearsing a future conversation, in which she thanks her husband for the time together, assures him that his decision is the right one, confirms his honest choice of heart, and remembers the touching moments of their past, releasing her husband and promising to cope with loneliness. And only the unexpected finale uncovers for the viewer the woman's true desire in this moment.",10.0,"Bye Bye, Love"
1447,Century (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Century%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,261246.0,/ntFKHMOKwJ42TCxOc3MVgTX4BXb.jpg,Turn-of-the-century love story centered around a young doctor and the emergence of modern science.,4.9,Century
1448,My Favorite Season (1993),19-Apr-1996,,http://us.imdb.com/Title?Ma+saison+pr%E9f%E9r%E9e+(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,471843.0,/zyiHPP39RA1Oh6EZSzIW2f0biAC.jpg,"Bi Bao-Liang is a 29 year-old man who believes that he will have bad luck if he touches a woman before he turns thirty. Liu Xiang-mei is a beautiful woman who had a love affair with her married boss, and now she is pregnant. In order to give her child a family name, she decides to find a man to have a one-year marriage contract. Bi Bao-Liang is the perfect man she is looking for because he is afraid of women. However, their marriage does not follow what they've planned...",0.0,My Favorite Season
1449,Pather Panchali (1955),22-Mar-1996,,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5801.0,/frZj5djlU9hFEjMcL21RJZVuG5O.jpg,"Impoverished priest Harihar Ray leaves his rural Bengal village in search of work. His wife, Sarbojaya, looks after their rebellious daughter, Durga, and young son, Apu. The children enjoy the small pleasures of their difficult life.",7.846,Pather Panchali
1450,Golden Earrings (1947),01-Jan-1947,,http://us.imdb.com/M/title-exact?Golden%20Earrings%20%281947%29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121357.0,/3ZMKfwdgqV1AfqmOK5Qykgr96n2.jpg,A British colonel escapes from the Gestapo to the Black Forest and poses as a Gypsy's mate.,5.85,Golden Earrings
1451,Foreign Correspondent (1940),01-Jan-1940,,http://us.imdb.com/M/title-exact?Foreign%20Correspondent%20(1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25670.0,/n0WX6eIdIliKB66MI2MWZ3wHsoJ.jpg,"American crime reporter John Jones is reassigned to Europe as a foreign correspondent to cover the imminent war. When he walks into the middle of an assassination and stumbles on a spy ring, he seeks help from a beautiful politician’s daughter and an urbane English journalist to uncover the truth.",7.0,Foreign Correspondent
1452,Lady of Burlesque (1943),01-Jan-1943,,http://us.imdb.com/M/title-exact?Lady%20of%20Burlesque%20(1943),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50001.0,/bng9HQoCP4i62cKHK0E1EoqZu0X.jpg,"After one member of their group is murdered, the performers at a burlesque house must work together to find out who the killer is before they strike again.",5.25,Lady of Burlesque
1453,Angel on My Shoulder (1946),01-Jan-1946,,http://us.imdb.com/M/title-exact?Angel%20on%20My%20Shoulder%20(1946),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,402588.0,/vq2ccP2bA1wpGb0Uw4eK93SqAhk.jpg,"A small-time Chicago hood, now deceased, gets a second chance at life by striking a bargain with the Devil to inhabit and attempt to corrupt a totally honest politician.",6.0,Angel on My Shoulder
1454,Angel and the Badman (1947),01-Jan-1947,,http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20(1947),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22356.0,/tbnte13MT1mke828R0rKmNZ41G6.jpg,"Notorious shootist and womanizer Quirt Evans' horse collapses as he passes a Quaker family's home. Quirt has been wounded, and the kindly family takes him in to nurse him back to health against the advice of others. The handsome Evans quickly attracts the affections of their beautiful daughter, Penelope. He develops an affection for the family and their faith, but his troubled past follows him.",6.4,Angel and the Badman
1455,"Outlaw, The (1943)",01-Jan-1943,,"http://us.imdb.com/M/title-exact?Outlaw,%20The%20(1943)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17171.0,,"Explores the true story of the notorious Jesse James, how the myth developed during his lifetime, and how the legends have persisted over 100 years after his death at the hands of his former friend, Robert Ford.",6.7,"Outlaw, The"
1456,Beat the Devil (1954),01-Jan-1954,,http://us.imdb.com/M/title-exact?Beat%20the%20Devil%20(1954),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,51939.0,/QkWtQ5Vle4w8MzgpsLtwDpw28q.jpg,"The Driver drag-races the Devil, in order to earn James Brown his soul.",6.977,Beat the Devil
